url,last_working_date,last_working_docs_count,latest_status_code,latest_issue,url_file
https://relaxofootwear.com/pages/policies?srsltid=AfmBOoo9JlvrUNRs7cvsnUnaTAIIcerqdVV7u05D_hFARKB4TC3TAMdS,2026-07-08 04:53:49,21,200,,p4_p5/documents_p4_p5_02.csv
https://reports.zueblin.ch/22-23/ar/en/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://rgtberhad.com/annual-reports/,2026-07-08 04:53:49,15,200,,p4_p5/documents_p4_p5_02.csv
https://rgtberhad.com/corporate-governance/,2026-07-08 04:53:49,16,200,,p4_p5/documents_p4_p5_02.csv
https://rgtberhad.com/economic/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://rnplc.com/corporate/overview/,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://rnplc.com/investors/corporate-calendar/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://sandersondesign.group/about-us/strategy-and-sustainability/,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://sandersondesign.group/investors/share-price/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://sandersondesign.group/investors/shareholders-services/,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://saudigold.my/annual-reports/,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://sei.strategiceducation.com/about/corporate-governance/default.aspx,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://sei.strategiceducation.com/about/corporate-responsibility/default.aspx,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://sensirion.com/company/investor-relations/sustainability,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://stockyardsbancorp.q4ir.com/governance/governance-documents/default.aspx,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://stockyardsbancorp.q4ir.com/resources/esg-doc/default.aspx,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://syntheticmr.com/investors/press-releases/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://tower-reit.com/sustainability,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://wegmans.com.my/corporate-governance/,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.abmfujiya.com.my/invest6.htm,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.acclimited.com/#collapse2,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.acclimited.com/investors/policies,2026-07-08 04:53:49,44,200,,p4_p5/documents_p4_p5_02.csv
https://www.acset.co/en/investor/reports/2026,2026-07-08 04:53:49,17,200,,p4_p5/documents_p4_p5_02.csv
https://www.adesso-group.de/en/investor-relations/fakten-zur-adesso-group/non-financial-group-report/index.jsp,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.advantageog.com/investors,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.advantageog.com/investors/financial-reports,2026-07-08 04:53:49,100,200,,p4_p5/documents_p4_p5_02.csv
https://www.aehr.com/esg/whistleblower/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.aehr.com/investor-relations/,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.akvagroup.com/investors/financial-info/annual-reports/,2026-07-08 04:53:49,20,200,,p4_p5/documents_p4_p5_02.csv
https://www.alicoinc.com/sustainability,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.alijarah.com/en/annual-report/,2026-07-08 04:53:49,10,200,,p4_p5/documents_p4_p5_02.csv
https://www.alijarah.com/en/egm/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.allcargogroup.in/esg/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.allcargologistics.com/investors/investorservices/announcements,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.alokind.com/shareholder.html,2026-07-08 04:53:49,139,200,,p4_p5/documents_p4_p5_02.csv
https://www.alrosa.ru/en/about/corporate-governance/#objectives-and-structure,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.alrosa.ru/en/investors/results-reports/esg-reports/2026/,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://www.alrosa.ru/en/investors/results-reports/finance/2025/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.americanarestaurants.com/investors/company-announcements/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.ancomlogistics.com.my/corporate_governance.php,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://www.animalcaregroup.com/investors/corporate-governance/constitutional-documents/,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.animalcaregroup.com/investors/document-library/reports-and-accounts/,2026-07-08 04:53:49,32,200,,p4_p5/documents_p4_p5_02.csv
https://www.arabpotash.com/EN/ListDetails/Shareholder_Announcement/1052/23,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.arabpotash.com/En/List/Sustainability_Reports,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.arank.com.my/corporate-governance/,2026-07-08 04:53:49,23,200,,p4_p5/documents_p4_p5_02.csv
https://www.arcelikglobal.com/en/company/reports-presentations/materiality-reports/,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/about-us/about-us,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/about-us/media-centre,2026-07-08 04:53:49,47,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/corporate/sustainability/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/esg/environment,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/esg/governance,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/esg/social,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.ardaghmetalpackaging.com/investors/corporate-governance/governance-documents,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.aristongroup.com/en/group/governance/board-of-directors-and-committees,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.aristongroup.com/en/sustainability/our-esg-history,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.aristongroup.com/en/sustainability/our-road-to-100,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.artisanpartners.com/sustainability/home.html,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.asianpac.com.my/annual-reports/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.asianpac.com.my/entitlements/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.asiasealink.com/corporate-governance-statements/,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.asiasealink.com/investors-overview/announcements/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.asiasealink.com/investors-overview/corporate-governance/corporate-policies/,2026-07-08 04:53:49,13,200,,p4_p5/documents_p4_p5_02.csv
https://www.atechgroup.com.my/AnnualReports.aspx,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.atlantasanad.ma/apropos-atlantasanad/notre-politique-capital-humain,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.atlantasanad.ma/apropos-atlantasanad/rse,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.atria.com/en/csr/csr-management/code-of-conduct-and-policies/,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.atria.com/en/investors/financial-information/annual-reports/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.avillionberhad.com/our-company/corporate-governance/,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.avillionberhad.com/our-company/whistleblowing-policy-procedure/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.azelis.com/en/sustainabilityreportdownloads,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.bailliegifford.com/en/uk/individual-investors/about-us/responsible-investment/?tab=documents,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.bajajconsumercare.com/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.bajajconsumercare.com/investor.php,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://www.bankmillennium.pl/en/about-the-bank/corporate-bodies-and-governance,2026-07-08 04:53:49,34,200,,p4_p5/documents_p4_p5_02.csv
https://www.bankneocommerce.co.id/en/company-information/financial-report#Annual Report,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.bankneocommerce.co.id/en/company-information/investor-relation#Dividend Information,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.bankofcyprus.com/en-gb/group/sustainability/disclosures/esg-disclosures/,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.bathurst.co.nz/investors-news/financial-reports/,2026-07-08 04:53:49,483,200,,p4_p5/documents_p4_p5_02.csv
https://www.baytexenergy.com/investors/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.baytexenergy.com/investors/reports-filings/,2026-07-08 04:53:49,42,200,,p4_p5/documents_p4_p5_02.csv
https://www.berentzen-gruppe.de/en/responsibility/csr-publications,2026-07-08 04:53:49,14,200,,p4_p5/documents_p4_p5_02.csv
https://www.betamek.com.my/page-4/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.betssonab.com/governance/corporate-governance-reports,2026-07-08 04:53:49,17,200,,p4_p5/documents_p4_p5_02.csv
https://www.betssonab.com/governance/corporate-policies,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://www.betssonab.com/governance/remuneration,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.birchcliffenergy.com/investors/reports-and-filings,2026-07-08 04:53:49,128,200,,p4_p5/documents_p4_p5_02.csv
https://www.birlasoft.com/company/investors/policies-reports-filings#shareholding-pattern,2026-07-08 04:53:49,611,200,,p4_p5/documents_p4_p5_02.csv
https://www.birlasoft.com/resources,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.bittium.com/investors/corporate-governance,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://www.bittium.com/investors/corporate-governance/remuneration,2026-07-08 04:53:49,13,200,,p4_p5/documents_p4_p5_02.csv
https://www.bittium.com/investors/stock-exchange-press-releases/?locate=PRM/2026/5018635,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.bluedart.com/about-bluedart,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.bluedart.com/financials,2026-07-08 04:53:49,24,200,,p4_p5/documents_p4_p5_02.csv
https://www.blueowlcapitalcorporation.com/investors/corporate-governance/governance-documents,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://www.bong.com/about/corporate-governance/about/corporate-governance-report,2026-07-08 04:53:49,16,200,,p4_p5/documents_p4_p5_02.csv
https://www.bong.com/investors/reports/annual-reports,2026-07-08 04:53:49,18,200,,p4_p5/documents_p4_p5_02.csv
https://www.brightcomgroup.com/investors/corporate-governance-report/,2026-07-08 04:53:49,23,200,,p4_p5/documents_p4_p5_02.csv
https://www.brightcomgroup.com/investors/policies/,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.brinker.com/sustainability,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.bruker.com/en/about/csr.html,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.bumiarmada.com/about-us/corporate-governance/,2026-07-08 04:53:49,14,200,,p4_p5/documents_p4_p5_02.csv
https://www.bumiresources.com/en/governance#supportingdocument,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.bumiresources.com/en/sustainability/reports,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.byggma.com/investor/financial-reports-and-presentations/#header_2026,2026-07-08 04:53:49,143,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.cab.jo/investor-relations/sustainabilty-reports-2,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.cabnet.asia/announcements,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.calidagroup.com/en/investors/#corporate-governance,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.camparigroup.com/en/page/group/governance,2026-07-08 04:53:49,302,200,,p4_p5/documents_p4_p5_02.csv
https://www.camparigroup.com/en/page/investors,2026-07-08 04:53:49,298,200,,p4_p5/documents_p4_p5_02.csv
https://www.camparigroup.com/en/page/sustainability/our-people,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.camparigroup.com/en/page/sustainability/responsible-practices,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.capitala.com/publications_downloads.html,2026-07-08 04:53:49,169,200,,p4_p5/documents_p4_p5_02.csv
https://www.capitala.com/sustainability_economic.html,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.capitala.com/sustainability_environmental.html,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.capitalpower.com/investors/financial-reporting/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.capitalpower.com/sustainability/sustainability-reports/#reports,2026-07-08 04:53:49,300,200,,p4_p5/documents_p4_p5_02.csv
https://www.cegedim.com/finance/documentation/Pages/reports.aspx,2026-07-08 04:53:49,102,200,,p4_p5/documents_p4_p5_02.csv
https://www.cegedim.com/finance/governance/Pages/administrators.aspx,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.cera-india.com/about-us/corporate-social-responsibility,2026-07-08 04:53:49,15,200,,p4_p5/documents_p4_p5_02.csv
https://www.cera-india.com/investor-relations/corporate-governance,2026-07-08 04:53:49,10,200,,p4_p5/documents_p4_p5_02.csv
https://www.cervomed.com/about/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.cervomed.com/board-of-directors/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.cervomed.com/leadership-team/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.cervomed.com/scientific-advisory-board/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.ceva-ip.com/investor-relations/#corporate-governance,2026-07-08 04:53:49,80,200,,p4_p5/documents_p4_p5_02.csv
https://www.cewe-group.com/en/sustainability/sustainability-reports.html,2026-07-08 04:53:49,17,200,,p4_p5/documents_p4_p5_02.csv
https://www.chemed.com/company/documents-charters,2026-07-08 04:53:49,22,200,,p4_p5/documents_p4_p5_02.csv
https://www.chemed.com/investor-relations/financial-reports,2026-07-08 04:53:49,10,200,,p4_p5/documents_p4_p5_02.csv
https://www.christianberner.com/en/about-us/sustainability/,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.cibeg.com/en/investor-relations/ir-library/annual-reports,2026-07-08 04:53:49,18,200,,p4_p5/documents_p4_p5_02.csv
https://www.cibeg.com/en/investor-relations/ir-library/investor-toolkit,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.clearwaterpaper.com/sustainability/our-approach/default.aspx,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.clearwaterpaper.com/sustainability/our-performance/default.aspx,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.clevelandcliffs.com/investors,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://www.clsholdings.com/investors/corporate-governance,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.cnasia.com/about-cn-asia/corporate-governance/,2026-07-08 04:53:49,21,200,,p4_p5/documents_p4_p5_02.csv
https://www.cnasia.com/investor-relations/proxy-form/,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.company.rt.ru/en/ir/results_and_presentations/AnnualReports/,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://www.company.rt.ru/en/social/report/,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.computacenter.com/en-gb/who-we-are,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.convatecgroup.com/about-us/governance/documents-and-disclosures/,2026-07-08 04:53:49,41,200,,p4_p5/documents_p4_p5_02.csv
https://www.convatecgroup.com/investors/governance/,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.convatecgroup.com/sustainability/our-frameworks-and-targets/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.crombie.ca/investors/corporate-governance/,2026-07-08 04:53:49,22,200,,p4_p5/documents_p4_p5_02.csv
https://www.cropenergies.com/en/investor-relations/compliance,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.dcmshriram.com,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.dcmshriram.com/csr-budget,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.deleum.com/corporate-profile/qhse/environmental,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.deleum.com/investor-relations,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.dhcreit.com/about-us/sustainability/default.aspx,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.dhcreit.com/investors/governance/default.aspx,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.digi.com/resources/customer-stories/digi-gateways-enable-wildfire-early-detection,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.dmciholdings.com/governance/code-business-conduct-and-ethics,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.dnex.com.my/sustainability?topic=social,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.dnex.com.my/whistleblowing-policy,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.dolby.com:443/about/corporate/sis,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.eaglehighplantations.com/en/investor/rups,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.eastplats.com/investors/reports-publications/2020/,2026-07-08 04:53:49,5,200,,p4_p5/documents_p4_p5_02.csv
https://www.eastplats.com/investors/reports-publications/2026/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.eihltd.com/investors/corporate-governance/,2026-07-08 04:53:49,68,200,,p4_p5/documents_p4_p5_02.csv
https://www.eihltd.com/investors/quarterly-results/,2026-07-08 04:53:49,72,200,,p4_p5/documents_p4_p5_02.csv
https://www.elecon.com/investors/financial-reports,2026-07-08 04:53:49,148,200,,p4_p5/documents_p4_p5_02.csv
https://www.electroluxgroup.com/en/workplace-directive-8839/,2026-07-08 04:53:49,16,200,,p4_p5/documents_p4_p5_02.csv
https://www.elk-desa.com.my/corporate_governance_report.html,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.elk-desa.com.my/sustainability_reports.html,2026-07-08 04:53:49,10,200,,p4_p5/documents_p4_p5_02.csv
https://www.emblamedical.com/about-us/board-and-committees,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.emblamedical.com/policies,2026-07-08 04:53:49,19,200,,p4_p5/documents_p4_p5_02.csv
https://www.encorp.com.my/corporate-governance/,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.enerjisainvestorrelations.com/en/sustainability/cdp-reports,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.enerjisainvestorrelations.com/en/sustainability/corporate-stakeholder-engagement,2026-07-08 04:53:49,9,200,,p4_p5/documents_p4_p5_02.csv
https://www.enerjisainvestorrelations.com/en/sustainability/sustainability-reports,2026-07-08 04:53:49,15,200,,p4_p5/documents_p4_p5_02.csv
https://www.estheticsgroup.com/annual-report/,2026-07-08 04:53:49,15,200,,p4_p5/documents_p4_p5_02.csv
https://www.etteplan.com/about-us/sustainability/code-of-conduct/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.etteplan.com/investors/corporate-governance/,2026-07-08 04:53:49,13,200,,p4_p5/documents_p4_p5_02.csv
https://www.etteplan.com/investors/reports-and-presentations/,2026-07-08 04:53:49,14,200,,p4_p5/documents_p4_p5_02.csv
https://www.evolus.com/privacy-policy/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.exxaro.com/investor-centre/esg/,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.ezzsteel.com/about-ezz-steel/sustainability,2026-07-08 04:53:49,11,200,,p4_p5/documents_p4_p5_02.csv
https://www.federalsignal.com/corporate-governance,2026-07-08 04:53:49,18,200,,p4_p5/documents_p4_p5_02.csv
https://www.federalsignal.com/investor-kit,2026-07-08 04:53:49,8,200,,p4_p5/documents_p4_p5_02.csv
https://www.federalsignal.com/sustainability,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.fihb.my/#/annual-report-info,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.fima.com.my/annual-reports.html,2026-07-08 04:53:49,15,200,,p4_p5/documents_p4_p5_02.csv
https://www.fima.com.my/corporate-governance.html,2026-07-08 04:53:49,22,200,,p4_p5/documents_p4_p5_02.csv
https://www.fmgloballogistics.com/investor/corporate_governance.html,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.foresight.group/news-insights/news/2024/policy-paper-the-carbon-credit-price-and-national-tree-planting-impact-of-woodland-carbon-code-admittance-to-the-uk-ets/,2026-07-08 04:53:49,3,200,,p4_p5/documents_p4_p5_02.csv
https://www.frosta-ag.com/en/service/publications/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.frosta-ag.com/investor-relations/hauptversammlung/,2026-07-08 04:53:49,12,200,,p4_p5/documents_p4_p5_02.csv
https://www.fticonsulting.com/about/corporate-citizenship,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.fticonsulting.com/about/diversity-and-inclusion,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.gabriel.dk/investor/corporate-governance/,2026-07-08 04:53:49,14,200,,p4_p5/documents_p4_p5_02.csv
https://www.gam.com/en/policies-and-disclosures#legal and regulatory disclosures,2026-07-08 04:53:50,31,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.gedeonrichter.com/en/sustainability/ethics-and-compliance,2026-07-08 04:53:49,4,200,,p4_p5/documents_p4_p5_02.csv
https://www.gentex.com/about/sustainability/,2026-07-08 04:53:49,7,200,,p4_p5/documents_p4_p5_02.csv
https://www.gentingplantations.com/,,,200,SUCCESS_ZERO_DOCS_AFTER_RETRY,p4_p5/documents_p4_p5_02.csv
https://www.gentingplantations.com/corporate_profile/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.gentingplantations.com/sustainability/sustainability-policy/,2026-07-08 04:53:49,17,200,,p4_p5/documents_p4_p5_02.csv
https://www.gentingplantations.com/sustainability/sustainability-reports/,2026-07-08 04:53:49,16,200,,p4_p5/documents_p4_p5_02.csv
https://www.gerresheimer.com/en/company/investor-relations/corporate-governance/articles-of-association,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.gerresheimer.com/en/company/investor-relations/corporate-governance/rules-of-procedure,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.gfl.co.in/,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.gfl.co.in/Annual_Secretarial_Compliance_Report.php,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.globaldata.com/newsletter-subscription/,2026-07-08 04:53:49,2,200,,p4_p5/documents_p4_p5_02.csv
https://www.globaldata.com/newsletter/,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.globalworth.com/investor-relations/corporate-documents/,2026-07-08 04:53:49,54,200,,p4_p5/documents_p4_p5_02.csv
https://www.goodyear.co.in/investor-relations/2023,2026-07-08 04:53:49,53,200,,p4_p5/documents_p4_p5_02.csv
https://www.goodyear.co.in/investor-relations/2024,2026-07-08 04:53:49,72,200,,p4_p5/documents_p4_p5_02.csv
https://www.goodyear.co.in/investor-relations/2025,2026-07-08 04:53:49,69,200,,p4_p5/documents_p4_p5_02.csv
https://www.graftech.com/investors/default.aspx#governance,2026-07-08 04:53:49,1,200,,p4_p5/documents_p4_p5_02.csv
https://www.graftech.com/sustainability/default.aspx,2026-07-08 04:53:49,6,200,,p4_p5/documents_p4_p5_02.csv
https://www.greenyield.com.my/annual-report,2026-07-08 04:53:49,17,200,,p4_p5/documents_p4_p5_02.csv
https://www.greenyield.com.my/corporate-governance,2026-07-08 04:53:49,10,200,,p4_p5/documents_p4_p5_02.csv
https://www.gruppo.acea.it/en/governance/internal-dealing,2026-07-08 04:53:49,28,200,,p4_p5/documents_p4_p5_02.csv
